record_id,alert_month,alert_section,drug_name,dosage_form,batch_number,mfg_date,expiry_date,manufacturer_raw,manufacturer_id,manufacturer_canonical,manufacturer_state,state,failure_reason,failure_categories,label_claim_disputed,testing_lab,lab_type,lab_name_canonical,source_url,source_type,parse_confidence,parse_flags
NSQ_2025-12_45878ce56384,2025-12,central_lab,Menadione Sodium Bisulphite Injection IP Kaytin MB 1ml,,MA25D33,2025-04,2027-03,"Martin & Brown Bio-Sciences Pvt. Ltd. K.No 918/419, Malkumajra, Nalagarh Road, Baddi, Distt. Solan (H.P.) 173205",917,Martin & Brown Bio-Sciences Pvt. Ltd,Himachal Pradesh,Himachal Pradesh,The sample received does not conform to The I.P. with respect to The test for Assay of Menadione Sodium Bisulphite,assay,,"CDTL, Mumbai",central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_4916f5e2d184,2025-12,state_lab,"Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride & Chlorpheniramine Maleate Syrup (Yokurex D Syrup)",,L250320,2025-03,2027-02,"SGS Formulation Pvt. Ltd.,S-111, SIDCO Industrial Estate, Kakkalur- 602 003, Thiruvallur District. Tamil Nadu, India",1461,SGS Formulation Pvt Ltd,Tamil Nadu,Tamil Nadu,Failed Assay (for Phenylephrine Hydrochloride IP ),assay,,"DTL, Puducherry",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_4a24d03b49a7,2025-12,central_lab,LEVTARY - 500,,AA250585A,2025-07,2027-06,"Gufic Biosciences Limited N.H.No. 08 Kabilpore, Navsari Gujarat 396424 (India)",597,Gufic Biosciences Limited N,Gujarat,Gujarat,The sample does not conform to claim as per Patent and Proprietary in respect to The Test of Free drug,other,,"RDTL, Chandigarh",central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,0.9,failure_category_unmapped:the sample does not conform to claim as per patent and propr
NSQ_2025-12_4c78e7225bea,2025-12,state_lab,Telmisartan Tablets IP 40MG,,TEP25123AL,2025-05,2027-04,"Hindustan Laboratories Limited,Plot No 5-9,Survey No 382,Aliyali Palghar (W) DISTT Parighar 401404(M.S) India.",655,Hindustan Laboratories Limited,Maharashtra,Maharashtra,The sample does not confirm to IP 2022 requirement with respect to Dissolution Test,dissolution,,"DTL,Dalgate Srinagar Kashmir (J & K)",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:401404
NSQ_2025-12_4dac71f603c8,2025-12,state_lab,"Loratadine Ambroxol HCI, Guaiphenesin and Menthol Syrup",,REN027,2024-11,2026-10,"Enicar Pharmaceutical Pvt. Ltd. J-214, 215,216, MIDC, Tarapur Industrial Area,Boisar-401506 Distt. Palghar",484,Enicar Pharmaceutical Pvt. Ltd. J-214,Maharashtra,Maharashtra,The sample does not conform to the claim witm respect to Assay of Menthol and colour,assay,,"DTL, Jaipur",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:401506
NSQ_2025-12_4dd3fb9bf53c,2025-12,state_lab,Agtha-LS Cough Syrup,,UF2674717H,2024-09,2026-08,"Ultra Drugs Formulations Pvt Ltd, Plot No.338/278, Vill. Manakpur, Lodhimajra, Tehsil-Baddi, Dist Solan (H.P)-173 205",1705,Ultra Drugs Formulations Pvt Ltd,Himachal Pradesh,,Content,assay,,"Drugs Testing Laboratory, Chennai-06",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2025-12_4f1bfe684026,2025-12,state_lab,Prednisolone Tablets IP 20mg(Prednimeg-20),,ZRST-2403,2025-05,2027-04,"ZRS Pharmaceuticals India Pvt. Ltd., Plot No. 266, Industrial area, Phase I, Panchkola (H.R)",1852,ZRS Pharmaceuticals India Pvt. Ltd,Himachal Pradesh,,Incorrect labelling,description_labelling,,"DTL, Puducherry",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2025-12_4f670eeff075,2025-12,state_lab,Diclofenac Potassium & Pracetamol Tablets,,PCGT-25013,2025-01,2026-12,"Pentachem Pharmaceuticals, At Village Bersan, PO Lodhimajra, Baddi, HP-173205",1210,Pentachem Pharmaceuticals,Himachal Pradesh,Himachal Pradesh,The sample does not conform to the claim with respect to Assay,assay,,"DTL, Jaipur",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:173205
NSQ_2025-12_50bb48063ddb,2025-12,central_lab,Cefixime & Lactic Acid Bacillus Tablets Medisefix - 200 LB,,DBT138A,2023-10,2026-09,"Digital Vision 176, Mauza Ogli, Nahan Road, Kala-Amb, Distt. Sirmour (H.P.) - 173 030",438,Digital Vision,Himachal Pradesh,Himachal Pradesh,The sample does not conform to claim with respect to The Assay of Cefixim and Lactic Acid Bacillus.,assay,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_518d93335dc8,2025-12,state_lab,Ceftriaxone & Sulbactam for Injection IP (Keftragard-1500),,KPD034021AQ,2024-07,2026-06,Ipca Laboratories Unit- II C-6 Sara Ind. Estate Chakrata Road Rampur Dehradun 248197 (Uttarakhand),719,Ipca Laboratories Ltd,Sikkim,Uttarakhand,Misbranded,description_labelling,,SDTL Raipur Chhattisgarh,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_53c38102a2ac,2025-12,state_lab,Luliitech Cream,,DF200,2024-04,2026-03,"Hygieia Home And Personal Care Solution Khasra No. 437, Village Nariyal, Opposite, Sector-4, Parwanoo,HP",670,Hygieia Home And Personal Care Solution,,,Assay and Misbranded,description_labelling|assay,,"FDAL, Mumbai",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2025-12_56a97215d1e8,2025-12,state_lab,Albendazole Tablets IP 400mg,,370725001,2025-08,2028-07,"Ravenbhel Healthcare Pvt.Ltd, 16-17, EPIP, SIDCO, Kartholi, Bari Brahmana, Jammu-181133",1307,Ravenbhel Healthcare Pvt. Ltd,Jammu and Kashmir,Jammu and Kashmir,Sample fails the test Dissolution as specified in the Laboratory Protocol as per IP.,dissolution,,"DTL Thiruvananthapuram,Kerala",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:181133
NSQ_2025-12_57118c41ed79,2025-12,central_lab,Calcium & Vitamin D3 Tablets IP (500 mg/250IU),,CDA-583,2025-03,2027-02,"Healers Lab Unit-II, Plot No. 33, HPSIDC Extn., Baddi, Dist.-Solan, H.P.",622,Healers Lab,Himachal Pradesh,Himachal Pradesh,The sample does not comply as per I.P. 2022 with respect to The test for Dissolution of Calcium.,dissolution,,"RDTL, Guwahati",central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_57205b929c18,2025-12,state_lab,Glipizide and Metformin Tablets USP,,URDT0328,2023-01,2025-12,"Unicure India Ltd., Plot No. 46(B)/49B. Vill. Raipur Bhaewanpi Bhagwanpur, Roorkee, Distt. Haridwar",1713,Unicure India Ltd,Uttar Pradesh,,The sample does not conform to the IP with respect to Dissolution of Glipizide.,dissolution,,DTL Udaipur,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2025-12_572cf69d39d7,2025-12,state_lab,Atorvastatin Tablets IP 10mg (Atorwal-10),,IC434002,2024-02,2026-01,"Innova Captab Ltd. 81-B EPIP, Phase-I, Jharmajri, Baddi(H.P.)",703,Innova Captab Ltd,Himachal Pradesh,Himachal Pradesh,Assay & Dissolution test,dissolution|assay,,"SDT&RL, Bhubaneswar",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_588d64a2e5dd,2025-12,state_lab,"Dextromethorphan HBR, Phenylephrine Hydrochloride, & Chlorpheniramine Maleate Syrup (Dexril syrup)",,MMR-872,2025-03,2027-02,"Mediguard Remedies,R.S. No. 106/1, Perambai village, Vanur Tk, Villupuram (Dt), Tamilnadu- 605110",968,Mediguard Remedies,,,Failed Assay (for Phenylephrine Hydrochloride IP ),assay,,"DTL, Puducherry",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_ambiguous_pin:605
NSQ_2025-12_589602e929cd,2025-12,central_lab,Rabeprazole Sodium Injection IP,,MD24G42,2024-07,2026-06,"Martin &Brown Bio-Sciences Pvt. Ltd. K.No 918/419, Malkumajra, Nalagarh Road, Baddi, Distt. Solan (H.P.) 173205",917,Martin & Brown Bio-Sciences Pvt. Ltd,Himachal Pradesh,Himachal Pradesh,"The sample does not conform to I.P. with respect to The tests of Description, Clarity of Solution, Particulate Matter, pH, Related Substances and Assay of Rabeprazole Sodium.",particulate_matter|related_substances|description_labelling|ph|clarity_of_solution|assay,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_5a49c851c1df,2025-12,state_lab,"Amoxycilin, Clavulanic Acid (Kaiclav-625 LB)",,ABT24350,2024-10,2026-03,"Alexa Pharmaceuticals, Plot No-20 Ext HPSSIDC, Ind Area, Baddi, Distt Solan (H.P)-173205",78,Alexa Pharmaceuticals,Himachal Pradesh,Himachal Pradesh,Content of Amoxycillin and Clavulanic acid,assay,,"SDT&RL, Bhubaneswar",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:173205
NSQ_2025-12_5b1ac2877c60,2025-12,state_lab,Albendazole Tablets IP 400 mg,,MT250981,2025-10,2027-09,"Mancare Laboratories Pvt. Ltd., (A WHO ? GMP Certified Company) Plot No 11 Pharmacity Selaqui Dehradun Uttarakhand 248011",900,Mancare Laboratories Pvt. Ltd,Uttarakhand,Uttarakhand,Dissolution,dissolution,,SDTL Raipur Chhattisgarh,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_5bf3120387c1,2025-12,state_lab,Amoxycillin & Potassium Clavulanate Tablets IP(CLAVAM 625),,25441325,2025-04,2026-09,"Alkem Health Science, A unit of Alkem Laboratories Limited, Unit-2, Samardung, Karek Block, P.O. : Namthang, District ? Namchi, Sikkim ? 737137.",86,Alkem Health Science,Sikkim,Sikkim,The sample does not conform to standard quality in respect of the test for Dissolution of Amoxycillin performed.,dissolution,,"SDTL, Govt. of Tripura, Agartala. State- Tripura",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_5c2ec77d56ae,2025-12,state_lab,Calcium and Vitamin D3 Tablets IP,,BCB01AAA,2025-01,2026-12,"Akums Drugs & Pharmaceuticals Ltd. At. Plot NO. 26A, 274-30, Sector-8A, I.I.E, SIDCUL, Ranipur Handwar 249403 UK",68,Akums Drugs & Pharmaceuticals Ltd,Uttarakhand,Uttarakhand,The sample does not conform to the IP with respect to Assay Vitamin D3,assay,,"DTL, Jaipur",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:249403
NSQ_2025-12_5fa31f9dace2,2025-12,state_lab,Albendazole Tablets IP 400 mg,,MT250989,2025-10,2027-09,"Mancare Laboratories Pvt. Ltd., (A WHO ? GMP Certified Company) Plot No 11 Pharmacity Selaqui Dehradun Uttarakhand 248011",900,Mancare Laboratories Pvt. Ltd,Uttarakhand,Uttarakhand,Dissolution,dissolution,,SDTL Raipur Chhattisgarh,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_62c17fbb67e4,2025-12,state_lab,"Dextromethorphan Hydrobromide, Chlorpheniramine Maleate, Phenylephrine Hydrochloride Syrup(Caredex Junior )",,CXR-2502,2025-06,2027-05,"Apple Formulations Pvt. Ltd, Plot No.208, Kishanpur, Roorkee-247667(UK)",136,Apple Formulations Pvt. Ltd,Uttarakhand,,Content,assay,,"Drugs Testing Laboratory, Madurai-19",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_ambiguous_pin:247
NSQ_2025-12_62ffa42c278c,2025-12,state_lab,Hydroxychloroquine Sulphate Tablets IP 200mg (Auto Q-200),,308225004,2025-07,2027-06,"Regenix Drugs Ltd, A-2, SIDCO Pharmaceuticals Comples, Alathur-603110, Kancheepuram Dist.",1319,Regenix Drugs Ltd,Tamil Nadu,Tamil Nadu,Uniformity of weight,uniformity_of_weight,,"Drugs Testing Laboratory, Madurai -19",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:603110
NSQ_2025-12_6546b7d3be78,2025-12,state_lab,Albendazole Tablets IP 400 mg,,MT251010,2025-10,2027-09,"Mancare Laboratories Pvt. Ltd., (A WHO ? GMP Certified Company) Plot No 11 Pharmacity Selaqui Dehradun Uttarakhand 248011",900,Mancare Laboratories Pvt. Ltd,Uttarakhand,Uttarakhand,Dissolution,dissolution,,SDTL Raipur Chhattisgarh,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_6596a4b3b837,2025-12,state_lab,Amlodipine Besylate and Atenolol Tablets(Amlobact AT ),,ABAT-035,2024-11,2027-04,"IOSIS Remedies Pvt Ltd, Rajpura Road, Village-Khera Nihla, Tehsil-Nalagarh, District- Solan. Himachal Pradesh - 174 101 India",717,IOSIS Remedies Pvt Ltd,Himachal Pradesh,Himachal Pradesh,Content,assay,,"Drugs Testing Laboratory, Madurai-19",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_66511ec66b79,2025-12,central_lab,Paracetamol Tablets IP 650 mg Arvimol 650 Tablets,,24I-T1956E,2024-12,2026-11,"Orison Pharma International Khari, Mauza Ogli, Kala Amb, Distt. Sirmour - 173030 (H.P.)",1167,Orison Pharma International,Himachal Pradesh,Himachal Pradesh,The sample is not of standard quality for The reason stated under Description of The tablets.,description_labelling,,"RDTL, Guwahati",central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_665ed24f28dc,2025-12,central_lab,Levetiracetam Tablets IP 500 mg Epivell-500 Tablets,,GT5F136,2025-06,2027-05,"Ritual Drugs Pvt. Ltd. (A WHO-GMP Certified Company) Plot No. 271-272, Phase-I, HSIIDC, Barhi Industrial Area, Sonepat (HR)-131101 Haryana",1355,Ritual Drugs Pvt. Ltd,Haryana,Haryana,The sample received does not conform to I.P. 2022 specification with respect to The test for Dissolution only.,dissolution,,CDTL-Hyderabad,central,"Central Drugs Testing Laboratory, Hyderabad",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_669b345109b4,2025-12,central_lab,Dexamethasone Sodium Phosphate Injection IP 4 mg/ml. DEXOHIN,,69,2025-06,2027-05,Hindustan Medicines Pvt. Ltd. Barauni-851112 Bihar,657,Hindustan Medicines Pvt. Ltd. Barauni-851112 Bihar,Bihar,Bihar,The sample does not conform to IP with respect to test for Particulate matter and is also not of standard quality for The reason stated under Description.,particulate_matter|description_labelling,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_699bc6acf083,2025-12,state_lab,"(Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride and Chlorpheniramine Maleate Syrup)(Medcof Cough Syrup)",,GE 127,2025-08,2027-07,"Acmey Inc, Plat No. 4&5, Acmey Nagar, Kalai Nagar Extn, Madurai-625 017",35,Acmey Inc,,,Content,assay,,"Drugs Testing Laboratory, Madurai-19",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2025-12_6a3bfa74a477,2025-12,central_lab,Hydroxyzine Oral Solution I.P.,,HO1LF002,2025-06,2027-05,"Unicure India Ltd. Plot No. 46(B)/49B, Vill. Raipur, Bhagwanpur, Roorkee, Distt. Haridwar, Uttarakhand",1713,Unicure India Ltd,Uttar Pradesh,Uttarakhand,The sample does not conform to claim as per IP 2022 in respect to The test of Related Substance,related_substances,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_6cc12f9fa971,2025-12,central_lab,"Neosorb 70/70B-Sirop De Sorbitol (Sorbitol Liquid, Crystallising USP/NF)",,599646,2023-03,2028-03,"Roquette Freres, France",1365,Roquette Freres,,,The sample received does not conform to as per IP in respect to The test for angle of Rotation only.,other,,"CDTL, Chennai",central,"Central Drugs Testing Laboratory, Chennai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,0.9,failure_category_unmapped:the sample received does not conform to as per ip in respect|state_not_derived:no_match
NSQ_2025-12_6de83c65ee80,2025-12,state_lab,"Phenylephrine Hcl, Chlorpheniramine Maleate, Dextromethorphan Hbr Syrup (Pediacold DM )",,BHCI 276,2025-03,2028-02,"Baseman Healthcare Inc, Plot No.10 & 11, GST Road, Balaram Avenue, Thanakkankulam Village, Madurai, Tamilnadu-625006",215,Baseman Healthcare Inc,Tamil Nadu,Tamil Nadu,Content,assay,,"Drugs Testing Laboratory, Madurai-19",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:625006
NSQ_2025-12_6f2e430eaace,2025-12,state_lab,Albendazole Tablets IP 400 mg,,MT250998,2025-10,2027-09,"Mancare Laboratories Pvt. Ltd., (A WHO ? GMP Certified Company) Plot No 11 Pharmacity Selaqui Dehradun Uttarakhand 248011",900,Mancare Laboratories Pvt. Ltd,Uttarakhand,Uttarakhand,Dissolution,dissolution,,SDTL Raipur Chhattisgarh,state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_701471402056,2025-12,central_lab,"Bromhexine Hydrochloride,Terbutaline Sulphate,Guaiphenesin & Menthol Syrup Respifresh-TR",,R12GL2426,2024-12,2026-11,"Rednex Pharmaceuticals Limited Survey No : 586 & 231, NR. SKF Bearing, Bavla Bagodara, N.H.-8A, Kerala, Tal. Bavla, Dist-Ahmedabad-382220",1315,Rednex Pharmaceuticals Pvt. Ltd,Kerala,Kerala,"The sample does not conform to claim as per Schedule V, Drugs & Cosmetics Act in respect to The Assay of Menthol.",assay,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_7287a8f9fccb,2025-12,state_lab,Levocetirizine Hydrochloride & Montelukast Sodium Suspension(LEMONT KID),,VS2538,2025-10,2027-09,"Vertex Pharma Chemicals,Plot no. 60-A, 61-A, PIPDIC electronic Park, Thirubhuvanai, Puducherry- 605 107",1760,Vertex Pharma Chemicals,Puducherry,Puducherry,Failed Description and assay (For Levocetirizine hydrochloride) & Incorrect Labelling,description_labelling|assay,,"DTL, Puducherry",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_74bf60df584a,2025-12,state_lab,Pantoremed-40 Tables,,AMT-0892A,2024-10,2026-09,"Avalon Medicines Pvt. Ltd. Plot No. 1271, Phase 1, Sector 38, HSHDC, Rai Sonipat (HR)-131029",182,Avalon Medicines Pvt. Ltd,Haryana,Haryana,The sample does not comply with IP requrements for Dissolution Test at Acid Stage,dissolution,,"FDAL, Mumbai",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:131029
NSQ_2025-12_7596962cf2b5,2025-12,state_lab,"Ambroxol Hydrochloride, Terbutnline Sulphate, Guaiphensesin & Menthol Syrup",,BS25061,2025-06,2027-05,"B.Sharda Lifescience, Survey No. 232/4P2, At & Post Melj. Ta-Siddhpur, Dist. Patan-384151 Gujarat",198,B.Sharda Lifescience,Gujarat,Gujarat,The sample does not conform to the Claim with respect to Assay Ambroxol Hdyrochloride Menthol and DEG.,assay,,"DTL, Jaipur",state,,https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_75f142e14545,2025-12,central_lab,Ambroxol Hydrochloride I.P-15.0mg Terbutaline Sulphate I.P-1.25mg Guaiphenesin I.P 50.0mg Menthol I.P -2.5mg GBS JUNIOR,,25L06,2025-02,2028-01,"Oro Pharmaceuticals Pvt Ltd, New Industrial Estate ,Jagatpur-754021,Cuttack Odisha",1174,Oro Pharmaceuticals Pvt Ltd,Odisha,Odisha,The sample does not conform to claim with respect to Assay of Menthol.,assay,,"CDL, Kolkata",central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
NSQ_2025-12_7822242dfd02,2025-12,central_lab,"Paracetamol, Phenylephrine Hydrochloride & Chlorpheniramine Maleate Drops SINUS DROPS",,876/26,2025-04,2027-03,"Livin Formulations Survey No: 807 IDA Medchal Medchal-Malkajgiri District, Telangana, India.",863,Livin Formulations,Telangana,Telangana,The sample received does not conform to manufacturer specification with respect to The test for pH only.,ph,,CDTL-Hyderabad,central,"Central Drugs Testing Laboratory, Hyderabad",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2025&source=All&tab=nsq,portal_json,1.0,
